Data Bencana,,,,,,,,,,,,,,,
No.,ID Kabupaten,Tanggal Kejadian,Kejadian,Lokasi,Kabupaten,Provinsi,Kronologi & Dokumentasi,Penyebab,Meninggal,Hilang,Terluka,Rumah Rusak,Rumah Terendam,Fasum Rusak,Dampak
103,3301,3/26/2022,PUTING BELIUNG,Kec. Wanareja Ds. Malabar,CILACAP,JAWA TENGAH,,Dipicu oleh Hujan deras yang terjadi pada Sabtu dini hari dari pukul 00.00 s.d 05.00 WIB disertai angin kencang,0,0,0,5,0,0,0
104,1109,3/25/2022,PUTING BELIUNG,Kec. Mutiara Ds. Lileu Tunong,PIDIE,ACEH,,●dipicu akibat cuaca buruk yang melanda Kabupaten Pidie sehingga terjadi angin kencang menyebabkan pohon dan tiang listrik tumbang  mengenai atap ruko,0,0,0,0,0,0,0
105,3404,3/25/2022,PUTING BELIUNG,Kec. Kalasan Ds. Tirtomartani,SLEMAN,DI YOGYAKARTA,,●dipicu akibat angin kencang yang terjadi di wilayah Kab. Sleman dan mengakibatkan beberapa unit rumah rusak ringan,0,0,0,5,0,0,0
106,3215,3/23/2022,PUTING BELIUNG,Kec. Lemahabang  Ds. Lemahabang,KARAWANG,JAWA BARAT,,●hujan deras disertai angin kencang,0,0,0,0,0,0,0
107,3213,3/23/2022,PUTING BELIUNG,Kec. Pabuaran Ds.Karanghegar Kec. Cibogo Ds. Cinangsi Kec. Cisalak Ds. Mayang,SUBANG,JAWA BARAT,,●Dipicu akibat angin kencang yang terjadi di wilayah Kab. Subang dan menyebabkan beberapa unit rumah Terdampak,0,0,0,4,0,0,0
108,3210,3/23/2022,PUTING BELIUNG,Kec. Ligung Ds. Kertasari,MAJALENGKA,JAWA BARAT,,●dipicu akibat angin kencang yang terjadi di wilayah Kab. Majalengka dan menyebabkan rumah rusak,0,0,0,1,0,0,0
109,3320,3/23/2022,PUTING BELIUNG,Kec. Kedung Ds. Dongos Ds. Panggung,JEPARA,JAWA TENGAH,,●dipicu akibat hujan disertai angin kencang yang terjadi di wilayah Kab. Jepara,0,0,0,2,0,0,0
110,1901,3/23/2022,PUTING BELIUNG,Kec. Puding Besar  Ds. Labu Ds. Bakam,BANGKA,KEPULAUAN BANGKA BELITUNG,,●hujan deras disertai angin kencang sehingga menimbulkan angin puting beliung.,0,0,0,39,0,1,1
111,1275,3/23/2022,PUTING BELIUNG,Kec. Medan Tembung Kel. Bantan Kel. Bandar Selamat Kec. Medan Denai Kel. Binjai Kel. Tegal Sari Mandala,KOTA MEDAN,SUMATERA UTARA,,●dipicu akibat terjadi angin puting beliung di wilayah Kota Medan dan menyebabkan rumah rusak,0,0,2,31,0,0,1
112,3301,3/22/2022,PUTING BELIUNG,Kec. Kampung Laut Ds. Ujung Gagak,CILACAP,JAWA TENGAH,,●dipicu hujan disertai angin kencang yang terjadi di wilayah Kab. Cilacap,0,0,0,9,0,0,0
113,3201,3/22/2022,PUTING BELIUNG,Kec. Cigudeg Ds. Batujajar,BOGOR,JAWA BARAT,,●dipicu akibat hujan disertai dengan angin kencang,0,0,0,1,0,0,0
114,3207,3/22/2022,PUTING BELIUNG,Kec. Pamarican Ds. Sukajadi,CIAMIS,JAWA BARAT,,●dipicu akibat hujan disertai dengan angin kencang,0,0,0,7,0,0,0
115,1406,3/22/2022,PUTING BELIUNG,Kec. Kampar Kiri Ds. Kuntu,KAMPAR,RIAU,,●dipicu terjadinya angin kencang di wilayah Kab. Kampar kiri,0,0,0,14,0,0,1
116,3301,3/22/2022,PUTING BELIUNG,Kec. Kedungreja Ds. Kaliwungu,CILACAP,JAWA TENGAH,,●dipicu akibat hujan disertai Angin  kencang yang menyebabkan 3 Rumah warga mengalami kerusakan,0,0,0,3,0,0,0
117,3374,3/22/2022,PUTING BELIUNG,Kec. Genuk Kal. Genuksari,KOTA SEMARANG,JAWA TENGAH,,"●dipicu hujan deras disertai angin kencang di wilayah tersebut sehingga mengakibatkan atap rumah korban hampir roboh dan sudah miring, dengan kondisi bangunan yang sudah lapuk.",0,0,0,1,0,0,0
118,1408,3/21/2022,PUTING BELIUNG,Kec. Bantan Ds. Bantan Timur Ds. Teluk Kapal,BENGKALIS,RIAU,,● Dipicu hujan deras disertai angin kencang,0,0,0,6,0,0,0
119,7403,3/21/2022,PUTING BELIUNG,Kel. Ameroro  Kec. Uepai,KONAWE,SULAWESI TENGGARA,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,0,0,0,0
120,3207,3/20/2022,PUTING BELIUNG,Kec. Sukamantri Ds. Tengger Raharja,CIAMIS,JAWA BARAT,,●dipicu akibat hujan dengan intensitas sedang hingga lebat disertai angin kencang,0,0,0,7,0,0,0
121,3215,3/20/2022,PUTING BELIUNG,Kec. Cilamaya Ds. Muarabaru,KARAWANG,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,1,0,0,0
122,3213,3/20/2022,PUTING BELIUNG,Kec. Tambakdahan Ds. Rancaudik Ds. Bojongkeding Kec. Pamanukan Ds. Pamanukan,SUBANG,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,20,0,0,1
123,3204,3/20/2022,PUTING BELIUNG,Kec. Ciparay Ds. Sarimahi Ds. Mekarlaksana,BANDUNG,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,10,0,0,1
124,3202,3/20/2022,PUTING BELIUNG,Kec. Bantargadung Ds. Bojonggaling Kec. Jampang Tengah Ds. Jampang Tengah,SUKABUMI,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,2,0,0,0
125,1213,3/20/2022,PUTING BELIUNG,Kec. Besitang Kel. Kampung Lama Kel. Bukit Kubu Kel. Pekan Besitang,LANGKAT,SUMATERA UTARA,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,158,0,0,1
126,3210,3/20/2022,PUTING BELIUNG,Kec. Dawuan Ds. Balida,MAJALENGKA,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,1,0,0,0
127,3520,3/20/2022,PUTING BELIUNG,Kec. Kartoharjo Ds. Kartoharjo Ds. Gunungan,MAGETAN,JAWA TIMUR,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,10,0,0,1
128,3327,3/19/2022,PUTING BELIUNG,Kec. Taman Ds. Kejambon Kec. Petarukan Ds. Tegalmlati,PEMALANG,JAWA TENGAH,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,29,0,0,1
129,7318,3/19/2022,PUTING BELIUNG,Kec. Rentetayo Ds. Tapparan Utara,TANA TORAJA,SULAWESI SELATAN,,●dipicu akibat angin kencang yang terjadi di wilayah Kec. Rentetayo dan menyebabkan pohon tumbang dan menimpa rumah warga,0,0,0,1,0,0,0
130,1602,3/19/2022,PUTING BELIUNG,Kec. Lempuing Jaya  Ds. Rantau Durian 2 Ds. Muktisari,OGAN KOMERING ILIR,SUMATERA SELATAN,,: Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,0,0,0,0
131,3209,3/19/2022,PUTING BELIUNG,Kec. Gunungjati Ds. mayung Kec. Lemahabang Ds. Cipeujeuh Wetan,CIREBON,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,1,2,0,6,0
132,3515,3/19/2022,PUTING BELIUNG,Kec. Jabon Ds. Permisan Kec. Gedangan Ds. Kragan Ds. Punggul  Kec. Buduran Ds. Prasung,SIDOARJO,JAWA TIMUR,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,37,0,1,1
133,3516,3/19/2022,PUTING BELIUNG,Kec. Gedeg Ds. Kemantren,MOJOKERTO,JAWA TIMUR,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,1,0,1,0
134,3325,3/19/2022,PUTING BELIUNG,Kec. Tambak Ds. Prembun Ds. Plangkapan Ds. Gebangsari Kec. Sumpuh Ds. Karanggedang Ds. Pandak Ds. Kemiri Kec. Warungasem Ds. Lebo Ds. Candiareng,BATANG,JAWA TENGAH,,"Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang, mengakibatkan banyak pohon tumbang menimpa rumah dan pengendara motor",1,0,0,2,0,0,0
135,3209,3/19/2022,PUTING BELIUNG,Kec. Lemah Abang Ds. Cipejeuh Wetan,CIREBON,JAWA BARAT,,●Hujan deras disertai angin kencang.,0,0,0,0,0,5,0
136,3201,3/18/2022,PUTING BELIUNG,Kec. Tenjo Ds. Batok,BOGOR,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,0,0,1,0
137,3314,3/18/2022,PUTING BELIUNG,"Kec. Sragen Ds. Nglorog, Kec. Ngrampal Ds. Klandungan Kec. Tangen Ds. Dukuh Ds. Katelan,",SRAGEN,JAWA TENGAH,,●Hujan intensitas tinggi dan Angin kencang,0,0,0,4,0,0,0
138,3301,3/18/2022,PUTING BELIUNG,Kec. Cilacap Tengah  Kel. Kutawaru,CILACAP,JAWA TENGAH,,●hujan lebat yang disertai angin kencang,0,0,0,0,0,0,0
139,3323,3/17/2022,PUTING BELIUNG,Kec. Parakan Ds.Tegalroso,TEMANGGUNG,JAWA TENGAH,,●Hujan deras deras disertai dengan angin menyebabkan rumah roboh,0,0,0,1,0,0,0
140,3520,3/16/2022,PUTING BELIUNG,"Kec. Magetan Kel. Selosari Ds. Ringinagung, Kel. Tawanganom Kec. Parang  Ds. Krajan",MAGETAN,JAWA TIMUR,,●Hujan intensitas lebat disertai angin kencang yang terjadi di wilayah Kabupaten Magetan,0,0,0,24,0,1,1
141,3310,3/16/2022,PUTING BELIUNG,"Kec. Karangnongko  Demak Ijo Kec. Ngawen Ds.Duwet  Kec. Jatinom Ds.Mranggen Kec. Karangdowo, Kec. Cawas Ds.Karangasem Kec. Bayat",KLATEN,JAWA TENGAH,,●Hujan intensitas sedang hingga lebat dan disertai angin kencang,0,0,0,10,0,0,1
142,3201,3/15/2022,PUTING BELIUNG,Kec. Jonggol Ds. Singajaya,BOGOR,JAWA BARAT,,●Dipicu hujan deras dan angin kencang di wilayah kecamatan jonggol serta adanya lapisan tanah yang labil,0,0,0,1,0,0,0
143,3509,3/15/2022,PUTING BELIUNG,Kec. Balung  Ds. Tutul  Kec. Bangsalsari Ds. Sukorejo Ds. Karangsono,JEMBER,JAWA TIMUR,,●Dipicu hujan dengan intensitas tinggi disertai angin kencang,0,0,1,4,0,0,0
144,3215,3/14/2022,PUTING BELIUNG,Kec. Pangkalan Ds. Jatilaksana,KARAWANG,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,38,0,2,1
145,3525,3/14/2022,PUTING BELIUNG,Kec. Benjeng Ds. Kedungrukem,GRESIK,JAWA TIMUR,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,28,0,0,1
146,3674,3/14/2022,PUTING BELIUNG,Kec. Pamulang Kel. Pamulang Barat Kec.  Serpong Kel. Serpong Kec. Setu Kel. Kademangan,KOTA TANGERANG SELATAN,BANTEN,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,2,0,0,0
147,3507,3/14/2022,PUTING BELIUNG,Kec. Pakis Ds. Suko Anyar,MALANG,JAWA TIMUR,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,5,0,0,0
148,3315,3/13/2022,PUTING BELIUNG,Kec. Tanggungharjo  Ds. Kaliwenang,GROBOGAN,JAWA TENGAH,,Dipicu oleh intensitas hujan yang cukup tinggi disertai angin kencang di wilayah Kecamatan Tanggungharjo  Kabupaten Grobogan mengakibatkan beberapa pohon tumbang menimpa rumah warga,0,0,0,25,0,0,1
149,3278,3/13/2022,PUTING BELIUNG,Kec. Tamansari Ds. Sukahurip,KOTA TASIKMALAYA,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,1,0,0,0
150,3274,3/12/2022,PUTING BELIUNG,Kec. Pekalipan Ds. Pulasaren,KOTA CIREBON,JAWA BARAT,,●dipicu akibat angin kencang yang terjadi di wilayah Kota Cirebon dan mengakibatkan rumah rusak,0,0,0,13,0,0,1
151,3201,3/12/2022,PUTING BELIUNG,Kec. Caringin Ds. Lemah Duhur,BOGOR,JAWA BARAT,,●dipicu hujan deras disertai angin kencang serta bangunan yang sudah tua dan beberapa komponen bangunan sudah rapuh sehingga mengakibatkan atap rumah ambruk pada bagian dapur dan kamar mandi,0,0,0,2,0,0,0
152,3301,3/11/2022,PUTING BELIUNG,Kec. Majenang Ds. Cibeunying,CILACAP,JAWA TENGAH,,●dipicu hujan dengan intensitas sedang hingga lebat disertai angin kencang yang menyebabkan rumah warga mengalami kerusakan,0,0,0,0,0,0,0
153,3403,3/11/2022,PUTING BELIUNG,Kec. Paliyan Ds. Mulusan,GUNUNGKIDUL,DI YOGYAKARTA,,●dipicu hujan intensitas sedang hingga lebat disertai Kilat/petir dan angin kencang di wilayah Kabupaten Gunungkidul,0,0,1,0,0,0,0
154,1904,3/11/2022,PUTING BELIUNG,Kec. Pangkalan Ds. Batu Belubang,BANGKA TENGAH,KEPULAUAN BANGKA BELITUNG,,●Dipicu hujan dengan intensitas tinggi disertai angin kencang yang mengakibatkan angin puting beliung yang melanda Desa Batu Belubang,0,0,0,47,0,1,1
155,1117,3/11/2022,PUTING BELIUNG,Kec. Bukit Ds. Delung Tue Ds. Delung,BENER MERIAH,ACEH,,●Dipicu akibat terjadinya angin puting beliung di 2 desa di Kec. Bukit dan berdampak pada rumah warga,0,0,0,12,0,0,1
156,3204,3/10/2022,PUTING BELIUNG,Kec. Banjaran Ds. Mekarjaya Kec. Ciparay Ds. Sumbersari,BANDUNG,JAWA BARAT,,●dipicu angin kencang yang terjadi di wilayah Kec. Banjaran dan menyebabkan rumah rusak,0,0,0,2,0,0,0
157,3201,3/10/2022,PUTING BELIUNG,Kec. Sukaraja Ds. Cimandala,BOGOR,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,328,0,2,1
158,3201,3/10/2022,PUTING BELIUNG,Kec. Cibinong Ds. Karadean Ds. Nanggewer Kec. Caringin Ds. Lemah Duhur Kec. Sukaraja Ds. Cilebut Barat,BOGOR,JAWA BARAT,,●dipicu akibat angin kencang disertai hujan dan menyebabkan beberapa pohon tumbang dan menimpa rumah warga,0,0,2,8,0,0,0
159,7304,3/9/2022,PUTING BELIUNG,Kec. Tamalatea  Ds. Tonro Kassi,JENEPONTO,SULAWESI SELATAN,,Dipicu oleh intensitas hujan yang cukup tinggi disertai angin kencang,0,0,0,2,0,0,0
160,3171,3/9/2022,PUTING BELIUNG,Kec. Jagakarsa Kel. Tanjung Barat,KOTA JAKARTA SELATAN,DKI JAKARTA,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,0,0,0,0
161,3511,3/9/2022,PUTING BELIUNG,Kec. Rejoso Ds. Sambikerep Ds. Musir Lor,BONDOWOSO,JAWA TIMUR,,●Dipicu akibat angin kencang yang terjadi di wilayah Kab. Bondowoso dan menyebabkan rumah rusak,0,0,0,0,0,0,0
162,3202,3/9/2022,PUTING BELIUNG,Kec. Nagrak Ds. Nagrak Utara Kec. Parungkuda Ds. Sundawenang,SUKABUMI,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,60,0,0,1
163,3172,3/9/2022,PUTING BELIUNG,Kec. Pasar Rebo Kel. Pekayon Kec. Cipayung Kel. Ceger Kec. Makasar Kel. Kebon Pala,KOTA JAKARTA TIMUR,DKI JAKARTA,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,0,0,0,0
164,7318,3/8/2022,PUTING BELIUNG,Kec. Sangalla Utara Ds. Lembang Leatung Matallo,TANA TORAJA,SULAWESI SELATAN,,Dipicu oleh hujan deras disertai angin kencang yang menyebabkan pohon tumbang menimpah rumah warga  Upaya :,0,0,0,1,0,0,0
165,3514,3/8/2022,PUTING BELIUNG,Kec. Gondangwetan Ds. Wonosari,PASURUAN,JAWA TIMUR,,"Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang, menyebabkan pohon tumbang dan menimpa pengendara motor",0,0,1,0,0,0,0
166,1905,3/8/2022,PUTING BELIUNG,Kec. Lepar Pongok  Ds. Penutuk,BANGKA SELATAN,KEPULAUAN BANGKA BELITUNG,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,11,0,0,1
167,3322,3/8/2022,PUTING BELIUNG,Kec. Mojotengah Ds. Sukorjo,SEMARANG,JAWA TENGAH,,Dipicu oleh hujan dengan intensitas tinggi disertai angin kencang,0,0,0,16,0,0,1
168,3517,3/8/2022,PUTING BELIUNG,Kec. Peterongan Ds. Sumberagung Ds. Tanjung Gunung,JOMBANG,JAWA TIMUR,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,5,0,0,0
169,3201,3/7/2022,PUTING BELIUNG,Kec. Ciawi  Ds. Banjarwaru  Kec. Ciomas  Ds.  Kota Batu,BOGOR,JAWA BARAT,,●ANgin Kencang dengan durasi lama sehingga mengakibatkan 1 pohon durian Roboh dan menimpa rumah,0,0,0,5,0,0,0
170,1610,3/7/2022,PUTING BELIUNG,Kec.  Sungai Pinang Ds. Pinang Jaya Kec. Pemulutan Barat Ds. Talang Pangeran Ilir Ds. Pulau Negara Kec. Pemulutan  Ds. Simpang Pelabuhan Dalam Kec. Indralaya Utara Ds. Tanjung Baru Kec. Indralaya  Ds.  Indralaya Raya,OGAN ILIR,SUMATERA SELATAN,,Dipicu oleh intensitas curah hujan yang cukup tinggi Disertai angin kencang,0,0,0,18,0,0,1
171,3516,3/7/2022,PUTING BELIUNG,Kec. Kemlagi  Ds. Betro  Kec. Trowulan    Ds. Pakis,MOJOKERTO,JAWA TIMUR,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,17,0,0,1
172,3201,3/7/2022,PUTING BELIUNG,Kec. Cijeruk Ds. Palasari,BOGOR,JAWA BARAT,,●dipicu angin kencang mengakibatkan beberapa atap dan bangunan rumah mengalami kerusakan,0,0,0,5,0,0,0
173,3324,3/7/2022,PUTING BELIUNG,Kec. Plantungan  Ds. Mojoagung,KENDAL,JAWA TENGAH,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,1,0,0,0
174,1116,3/6/2022,PUTING BELIUNG,Kec. Pasie Raya  Gampong. Bintah,ACEH JAYA,ACEH,,●Cuaca buruk memicu angin kencang yang menyebabkan tumbangnya pohon yang menimpa atap rumah-rumah warga.,0,0,0,0,0,0,0
175,1901,3/6/2022,PUTING BELIUNG,Kec. Mendo Barat  Ds. Kapur  Kec. Sungailiat  Kel. Bukit Betung Kel. Jelitik Kel. Kudai,BANGKA,KEPULAUAN BANGKA BELITUNG,,●dipicu hujan disertai angin kencang yang terjadi di wilayah kab. Bangka dan menyebabkan beberapa pohon tumbang dan menimpa rumah warga,0,0,0,10,0,3,1
176,3201,3/5/2022,PUTING BELIUNG,Kec. Bogor Utara  Ds.Bantarjati  Ds. Tegal Gundil Ds. Cibuluh Ds. Ciparigi,BOGOR,JAWA BARAT,,●hujan disertai angin kencang,0,0,0,0,0,0,0
177,3276,3/5/2022,PUTING BELIUNG,Kec. Cilodong Ds. Kalibaru,KOTA DEPOK,JAWA BARAT,,●hujan disertai angin kencang,0,0,0,0,0,0,0
178,3215,3/5/2022,PUTING BELIUNG,Kec. Batu Jaya  Ds. Teluk Bango Ds. Kaerya Mulya Kec. Cilebar Ds.Kosambi Batu Kec. Cllamaya Wetan Ds. Cikarang Ds. Cikalong  Ds. Muara Baru Ds. Rawagempol Baru  Kec. Karawang Barat  Ds. Tanjung Mekar Kec. Banyusari  Ds. Jayamukti Kec. Telukjambe Barat  Ds. Wanakerta Kec. Pedes  Ds. Jatimulya  Kec. Kotabaru Ds. Pangulah Utara Kec. Karawang Timur  Ds. Kondangjaya Kec. Cibuaya Ds. Sedari Kec. Jayakerta Ds. Pisangsambo Ds. Srijaya Ds. Sabanjaya,KARAWANG,JAWA BARAT,,●Hujan Deras Disertai Angin Kencang,0,0,0,0,0,0,0
179,3210,3/5/2022,PUTING BELIUNG,Kec. Majalengka Ds. Tanjaon Kec. Jatiwangi Ds. Burujul Kulon Kec. Maja Ds. Cieurih Kec. Dauan Ds. Dauan,MAJALENGKA,JAWA BARAT,,Hujan Dengan intensitas Tinggi dan Angin Puting Beliung Dalam Kurun Waktu Lebih Dari 3 Jam,0,0,0,17,0,2,0
180,3324,3/5/2022,PUTING BELIUNG,Kec. Pageruyung Desa Getas Blawong,KENDAL,JAWA TENGAH,,Hujan Lebat disertai angin kencang,0,0,0,1,0,0,0
181,3201,3/5/2022,PUTING BELIUNG,Kec. Sukamakmur  Desa.Sukaresmi,BOGOR,JAWA BARAT,,Disebabkan hujan deras disertai angin kencang mengakibatkan satu pohon tumbang menimpa rumah,0,0,0,1,0,0,0
182,3275,3/5/2022,PUTING BELIUNG,Kec. Medansari Ds. Pejuang Kec. Bekasi Utara Ds. Margamulya  Kec. Rawalumbu Ds. Sepanjang Jaya Kec. Jatisampurna  Ds. Jatisampurna,KOTA BEKASI,JAWA BARAT,,Akibat Hujan lebat yang disertai Angin kencang,1,0,0,0,0,0,0
183,1308,3/5/2022,PUTING BELIUNG,Kec. Luak Nagari Tanjuang Aro,LIMA PULUH KOTA,SUMATERA BARAT,,Akibat Hujan lebat yang disertai Angin kencang pada Pukul 17.00 Wib tanggal 5 Maret 2022,0,0,0,2,0,0,0
184,3201,3/5/2022,PUTING BELIUNG,Kec. Gunung Putri Desa. Bojong Kulur,BOGOR,JAWA BARAT,,Dikarenakan Hujan deras disertai angin yang cukup kencang,0,0,0,1,0,0,0
185,3514,3/4/2022,PUTING BELIUNG,Kec. Kraton Desa Selo Tambak,PASURUAN,JAWA TIMUR,,Dipicu hujan dengan intensitas tinggi disertai angin kencang mengakibatkan DAS meluap,0,0,0,1,0,0,0
186,3201,3/4/2022,PUTING BELIUNG,Kec. Babakan Madang Desa. Cijayanti,BOGOR,JAWA BARAT,,Dikarenakan Hujan deras disertai angin yang cukup kencang,0,0,0,1,0,0,0
187,3515,3/4/2022,PUTING BELIUNG,Kec. Waru Ds. Berbek Kec. Taman Kel. Sepanjang,SIDOARJO,JAWA TIMUR,,"Hujan intensitas tinggi disertai Angin kencang terjadi pada hari Jum’at , 04 Maret 2022 mulai pukul 16.00 WIB",0,0,0,5,0,0,0
188,1471,3/3/2022,PUTING BELIUNG,Kec. Tuah Madani Kel. Sialang Munggu,KOTA PEKANBARU,RIAU,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,8,0,1,0
189,3301,3/2/2022,PUTING BELIUNG,Kec. Adipala Ds. Wlahar,CILACAP,JAWA TENGAH,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,1,0,0,0
190,3205,3/2/2022,PUTING BELIUNG,Kec. Sukaresmi Ds. Padamukti,GARUT,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,1,0,0,0
191,1113,3/2/2022,PUTING BELIUNG,Kec. Dabun Gelang Ds. Sangir,GAYO LUES,ACEH,,Dipicu oleh intensitas hujan yang cukup tinggi disertai angin kencang,0,0,0,7,0,0,0
192,3202,3/2/2022,PUTING BELIUNG,Kec. Ciambar Ds. Cibunaraja,SUKABUMI,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi disertai angin kencang,0,0,0,1,0,0,0
193,3201,3/1/2022,PUTING BELIUNG,Kec. Ciomas Ds. Ciapus,BOGOR,JAWA BARAT,,dipicu oleh curah hujan dengan intensitas tinggi disertai angin kencang,0,0,0,1,0,0,0
194,3321,3/1/2022,PUTING BELIUNG,Kec. Wedung Ds. Jungsemi,DEMAK,JAWA TENGAH,,●dipicu akibat hujan disertai angin kencang pada pukul 04.30 WIB dan menyebabkan beberapa unit rumah rusak,0,0,0,22,0,0,1
195,3321,2/28/2022,PUTING BELIUNG,Kec. Wedung Ds. Jungsemi,DEMAK,JAWA TENGAH,,● Hujan diSertai Angin Kencang yang Mengakibatkan Beberapa Atap Rumah Warga Beterbangan dan Sempat Menimbulkan Kepanikan Warga,0,0,0,0,0,0,0
196,6303,2/28/2022,PUTING BELIUNG,Kec. Sungai Tabuk  Ds. Sungai Bankal Ds.Pemakuan Ds.Sungai Tabuk Keramat Ds. Pembantanan Ds. Lok Buntar Ds. Gudang Tengah  Ds. Sungai Pinang Lama,BANJAR,KALIMANTAN SELATAN,,●dipicu akibat hujan dengan intensitas cukup deras disertai angin kencang dan terjadi Angin Puting Beliung di wilayah Kec. Sungai Tabuk,0,0,0,145,0,0,1
197,3320,2/28/2022,PUTING BELIUNG,Kec. Kedung Ds. Karang Aji Ds. Tedunan Kec. Welahan Ds. Ujung Pandan,JEPARA,JAWA TENGAH,,"● Telah terjadi Bencana Angin Puting Beliung di Desa Tedunan Kec. Kedung Kab. Jepara pada hari Senin, 28 Februari 2022 Pukul 04.00 WIB",0,0,3,0,0,0,0
198,3202,2/27/2022,PUTING BELIUNG,Kec. Sagaranten Ds. Cibaregbeg,SUKABUMI,JAWA BARAT,,●Dipicu akibat angin kencang yang terjadi di wilayah Kec. Sagaranten dan menyebabkan rumah rusak,0,0,0,10,0,0,1
199,3201,2/27/2022,PUTING BELIUNG,Kec. Cigombong Ds. Cisalada,BOGOR,JAWA BARAT,,● Disebabkan hujan disertai angin kencang mengakibatkan satu rumah terdampak dan pohon durian tumbang menutupi jalan alternatif Cisalada,0,0,0,0,0,0,0
200,3604,2/27/2022,PUTING BELIUNG,Kec. Mancak Ds. Mancak,SERANG,BANTEN,,●dipicu akibat angin kencang disertai hujan dengan intensitas sedang hingga lebat yang terjadi di wilayah Kab. Serang,0,0,0,1,0,0,0
201,3510,2/27/2022,PUTING BELIUNG,Kec. Glenmore Ds. Telungrejo,BANYUWANGI,JAWA TIMUR,,●dipicu akibat angin kencang yang terjadi di wilayah Kab. Banyuwangi dan menyebabkan pohon tumbang serta kerusakan pada rumah warga,0,0,0,24,0,0,1
202,3202,2/26/2022,PUTING BELIUNG,Kec. Ciracap Ds. Ujung Genteng Kec. Gegerbitung Ds. Caringin,SUKABUMI,JAWA BARAT,,●dipicu akibat angin kencang di wilayah Kab. Sukabumi yang mengakibatkan rumah rusak,0,0,0,3,0,0,0
203,3507,2/26/2022,PUTING BELIUNG,Kec. Tumpang Ds. Malang Suko,MALANG,JAWA TIMUR,,"●dipicu akibat hujan disertai angin kencang di wilayah kab. Malang khususnya di Ds. Malang Suko, Kec. Tumpang  pada pukul 17.30 WIB yang menyebabkan beberapa rumah warga mengalami kerusakan di bagian atap",0,0,0,11,0,0,1
204,3510,2/26/2022,PUTING BELIUNG,Kec. Genteng Ds. Kaligondo,BANYUWANGI,JAWA TIMUR,,●dipicu akibat angin kencang yang terjadi di wilayah Kab. Banyuwangi yang disertai hujan dengan intensitas sedang hingga lebat.,0,0,0,0,0,0,0
205,3209,2/26/2022,PUTING BELIUNG,Kec. Mundu Ds. Suci,CIREBON,JAWA BARAT,,●dipicu akibat terjadinya angin kencang dan menyebabkan rumah warga rusak.,0,0,0,2,0,0,0
